"","Program","Site","Date","Category","Genus","Species","Abundance","Cell.Per.Liter","Water.Source","Perc.Large","Perc.Small","Perc.Species","Comments"
"189","SoundToxins","Budd Inlet- Port Plaza","08/10/2023 14:45","Dinoflagellate","Dinophysis","fortii","",NA,"",NA,NA,18,""
"190","SoundToxins","Budd Inlet- Port Plaza","08/10/2023 14:45","Dinoflagellate","Dinophysis","acuta","",NA,"",NA,NA,5,""
"191","SoundToxins","Budd Inlet- Port Plaza","08/10/2023 14:45","Dinoflagellate","Dinophysis","acuminata","",NA,"",NA,NA,42,""
"192","SoundToxins","Budd Inlet- Port Plaza","08/10/2023 14:45","Dinoflagellate","Dinophysis","rotundata","",NA,"",NA,NA,3,""
"193","SoundToxins","Budd Inlet- Port Plaza","08/10/2023 14:45","Dinoflagellate","Dinophysis","parva","",NA,"",NA,NA,3,""
"194","SoundToxins","Budd Inlet- Port Plaza","08/10/2023 14:45","Dinoflagellate","Dinophysis","norvegica","",NA,"",NA,NA,29,""
"195","SoundToxins","Budd Inlet- Port Plaza","08/10/2023 14:45","Dinoflagellate","Dinophysis","spp.","Present",387,"Net Tow",NA,NA,NA,""
"196","SoundToxins","Sequim Bay","08/09/2023 10:00","Dinoflagellate","Dinophysis","spp.","Present",52,"Net Tow",NA,NA,NA,""
"197","SoundToxins","Sequim Bay","08/09/2023 10:00","Dinoflagellate","Dinophysis","acuta","Present",NA,"",NA,NA,25,""
"198","SoundToxins","Sequim Bay","08/09/2023 10:00","Dinoflagellate","Dinophysis","acuminata","Present",NA,"",NA,NA,75,""
"199","SoundToxins","Liberty Bay","08/08/2023 09:15","Dinoflagellate","Dinophysis","rotundata","",NA,"",NA,NA,6,""
"200","SoundToxins","Liberty Bay","08/08/2023 09:15","Dinoflagellate","Dinophysis","acuminata","",NA,"",NA,NA,94,""
"201","SoundToxins","Liberty Bay","08/08/2023 09:15","Dinoflagellate","Dinophysis","spp.","Present",215,"Net Tow",NA,NA,NA,""
"202","SoundToxins","Quartermaster Harbor - Dockton","08/07/2023 10:30","Dinoflagellate","Dinophysis","acuminata","",NA,"",NA,NA,NA,"60%"
"203","SoundToxins","Quartermaster Harbor - Dockton","08/07/2023 10:30","Dinoflagellate","Dinophysis","parva","",NA,"",NA,NA,NA,"40"
"204","SoundToxins","Quartermaster Harbor - Dockton","08/07/2023 10:30","Dinoflagellate","Dinophysis","spp.","Present",24,"Net Tow",NA,NA,NA,""
"205","SoundToxins","Budd Inlet- Port Plaza","08/03/2023 10:15","Dinoflagellate","Dinophysis","spp.","Common",482,"10x Whole Water",NA,NA,NA,"Much less than last week"
"206","SoundToxins","Budd Inlet- Port Plaza","08/03/2023 10:15","Dinoflagellate","Dinophysis","parva","",NA,"",NA,NA,2,""
"207","SoundToxins","Budd Inlet- Port Plaza","08/03/2023 10:15","Dinoflagellate","Dinophysis","rotundata","",NA,"",NA,NA,4,""
"208","SoundToxins","Budd Inlet- Port Plaza","08/03/2023 10:15","Dinoflagellate","Dinophysis","odiosa","",NA,"",NA,NA,1,""
"209","SoundToxins","Budd Inlet- Port Plaza","08/03/2023 10:15","Dinoflagellate","Dinophysis","fortii","",NA,"",NA,NA,8,""
"210","SoundToxins","Budd Inlet- Port Plaza","08/03/2023 10:15","Dinoflagellate","Dinophysis","norvegica","",NA,"",NA,NA,38,"Some could be D. acuta"
"211","SoundToxins","Budd Inlet- Port Plaza","08/03/2023 10:15","Dinoflagellate","Dinophysis","acuminata","",NA,"",NA,NA,47,""
"212","SoundToxins","Sequim Bay","08/02/2023 14:45","Dinoflagellate","Dinophysis","acuminata","Present",NA,"",NA,NA,NA,""
"213","SoundToxins","Liberty Bay","08/01/2023 09:00","Dinoflagellate","Dinophysis","rotundata","",NA,"",NA,NA,5,""
"214","SoundToxins","Liberty Bay","08/01/2023 09:00","Dinoflagellate","Dinophysis","fortii","",NA,"",NA,NA,24,""
"215","SoundToxins","Liberty Bay","08/01/2023 09:00","Dinoflagellate","Dinophysis","acuminata","",NA,"",NA,NA,68,""
"216","SoundToxins","Liberty Bay","08/01/2023 09:00","Dinoflagellate","Dinophysis","parva","",NA,"",NA,NA,3,""
"217","SoundToxins","Liberty Bay","08/01/2023 09:00","Dinoflagellate","Dinophysis","spp.","Present",556,"Net Tow",NA,NA,NA,""
"218","SoundToxins","Quartermaster Harbor - Dockton","07/31/2023 16:15","Dinoflagellate","Dinophysis","spp.","Present",41,"Net Tow",NA,NA,NA,"41 cls per nt water"
"219","SoundToxins","Budd Inlet- Port Plaza","07/27/2023 09:15","Dinoflagellate","Dinophysis","spp.","Common",1667,"Net Tow",NA,NA,NA,""
"220","SoundToxins","Budd Inlet- Port Plaza","07/27/2023 09:15","Dinoflagellate","Dinophysis","acuminata","",NA,"",NA,NA,19,""
"221","SoundToxins","Budd Inlet- Port Plaza","07/27/2023 09:15","Dinoflagellate","Dinophysis","fortii","",NA,"",NA,NA,52,""
"222","SoundToxins","Budd Inlet- Port Plaza","07/27/2023 09:15","Dinoflagellate","Dinophysis","norvegica","",NA,"",NA,NA,22,"some might be D. acuta"
"223","SoundToxins","Budd Inlet- Port Plaza","07/27/2023 09:15","Dinoflagellate","Dinophysis","odiosa","",NA,"",NA,NA,1,""
"224","SoundToxins","Budd Inlet- Port Plaza","07/27/2023 09:15","Dinoflagellate","Dinophysis","parva","",NA,"",NA,NA,6,""
"225","SoundToxins","Sequim Bay","07/26/2023 11:30","Dinoflagellate","Dinophysis","acuminata","Present",NA,"",NA,NA,NA,""
"226","SoundToxins","Liberty Bay","07/25/2023 09:00","Dinoflagellate","Dinophysis","acuminata","",NA,"",NA,NA,60,""
"227","SoundToxins","Liberty Bay","07/25/2023 09:00","Dinoflagellate","Dinophysis","parva","",NA,"",NA,NA,40,""
"228","SoundToxins","Liberty Bay","07/25/2023 09:00","Dinoflagellate","Dinophysis","spp.","Present",127,"Net Tow",NA,NA,NA,""
"229","SoundToxins","Quartermaster Harbor - Dockton","07/23/2023 15:30","Dinoflagellate","Dinophysis","spp.","Absent",NA,"",NA,NA,NA,""
"230","SoundToxins","Budd Inlet- Port Plaza","07/20/2023 10:45","Dinoflagellate","Dinophysis","acuminata","",NA,"",NA,NA,22,""
"231","SoundToxins","Budd Inlet- Port Plaza","07/20/2023 10:45","Dinoflagellate","Dinophysis","parva","",NA,"",NA,NA,3,""
"232","SoundToxins","Budd Inlet- Port Plaza","07/20/2023 10:45","Dinoflagellate","Dinophysis","rotundata","",NA,"",NA,NA,1,""
"233","SoundToxins","Budd Inlet- Port Plaza","07/20/2023 10:45","Dinoflagellate","Dinophysis","fortii","",NA,"",NA,NA,51,""
"234","SoundToxins","Budd Inlet- Port Plaza","07/20/2023 10:45","Dinoflagellate","Dinophysis","norvegica","",NA,"",NA,NA,23,"maybe some D. acuta, too?"
"235","SoundToxins","Budd Inlet- Port Plaza","07/20/2023 10:45","Dinoflagellate","Dinophysis","spp.","Common",1393,"Net Tow",NA,NA,NA,"5 different species"
"236","SoundToxins","Sequim Bay","07/19/2023 13:45","Dinoflagellate","Dinophysis","spp.","Present",228,"Net Tow",NA,NA,NA,""
"237","SoundToxins","Sequim Bay","07/19/2023 13:45","Dinoflagellate","Dinophysis","acuminata","Present",NA,"",NA,NA,100,""
"238","SoundToxins","Liberty Bay","07/18/2023 09:00","Dinoflagellate","Dinophysis","rotundata","",NA,"",NA,NA,4,""
"239","SoundToxins","Liberty Bay","07/18/2023 09:00","Dinoflagellate","Dinophysis","spp.","Present",423,"Net Tow",NA,NA,NA,""
"240","SoundToxins","Liberty Bay","07/18/2023 09:00","Dinoflagellate","Dinophysis","acuminata","",NA,"",NA,NA,75,""
"241","SoundToxins","Liberty Bay","07/18/2023 09:00","Dinoflagellate","Dinophysis","fortii","",NA,"",NA,NA,17,""
"242","SoundToxins","Liberty Bay","07/18/2023 09:00","Dinoflagellate","Dinophysis","parva","",NA,"",NA,NA,4,""
"243","SoundToxins","Quartermaster Harbor - Dockton","07/17/2023 15:00","Dinoflagellate","Dinophysis","spp.","Absent",NA,"",NA,NA,NA,""
"244","SoundToxins","Budd Inlet- Port Plaza","07/13/2023 10:00","Dinoflagellate","Dinophysis","spp.","Present",107,"Net Tow",NA,NA,NA,""
"245","SoundToxins","Budd Inlet- Port Plaza","07/13/2023 10:00","Dinoflagellate","Dinophysis","parva","",NA,"",NA,NA,22,""
"246","SoundToxins","Budd Inlet- Port Plaza","07/13/2023 10:00","Dinoflagellate","Dinophysis","acuta","",NA,"",NA,NA,11,"Could be D. norvegica"
"247","SoundToxins","Budd Inlet- Port Plaza","07/13/2023 10:00","Dinoflagellate","Dinophysis","fortii","",NA,"",NA,NA,22,""
"248","SoundToxins","Budd Inlet- Port Plaza","07/13/2023 10:00","Dinoflagellate","Dinophysis","acuminata","",NA,"",NA,NA,45,""
"249","SoundToxins","Sequim Bay","07/12/2023 12:00","Dinoflagellate","Dinophysis","acuminata","Present",NA,"",NA,NA,67,""
"250","SoundToxins","Sequim Bay","07/12/2023 12:00","Dinoflagellate","Dinophysis","acuta","Present",NA,"",NA,NA,22,""
"251","SoundToxins","Sequim Bay","07/12/2023 12:00","Dinoflagellate","Dinophysis","rotundata","Present",NA,"",NA,NA,11,""
"252","SoundToxins","Sequim Bay","07/12/2023 12:00","Dinoflagellate","Dinophysis","spp.","Present",162,"Net Tow",NA,NA,NA,""
"253","SoundToxins","Liberty Bay","07/11/2023 09:00","Dinoflagellate","Dinophysis","acuminata","Present",NA,"",NA,NA,NA,""
"254","SoundToxins","Quartermaster Harbor - Dockton","07/10/2023 12:00","Dinoflagellate","Dinophysis","spp.","Absent",NA,"",NA,NA,NA,""
"255","SoundToxins","Budd Inlet- Port Plaza","07/06/2023 10:15","Dinoflagellate","Dinophysis","norvegica","",NA,"",NA,NA,39,""
"256","SoundToxins","Budd Inlet- Port Plaza","07/06/2023 10:15","Dinoflagellate","Dinophysis","fortii","",NA,"",NA,NA,32,""
"257","SoundToxins","Budd Inlet- Port Plaza","07/06/2023 10:15","Dinoflagellate","Dinophysis","acuminata","",NA,"",NA,NA,29,""
"258","SoundToxins","Budd Inlet- Port Plaza","07/06/2023 10:15","Dinoflagellate","Dinophysis","spp.","Common",530,"Net Tow",NA,NA,NA,"Mix of 3 spp."
"259","SoundToxins","Sequim Bay","07/05/2023 11:00","Dinoflagellate","Dinophysis","sp.","Absent",NA,"",NA,NA,NA,""
"260","SoundToxins","Quartermaster Harbor - Dockton","07/03/2023 15:15","Dinoflagellate","Dinophysis","","",NA,"",NA,NA,NA,""
"261","SoundToxins","Budd Inlet- Port Plaza","06/29/2023 12:00","Dinoflagellate","Dinophysis","acuminata","",NA,"",NA,NA,100,""
"262","SoundToxins","Budd Inlet- Port Plaza","06/29/2023 12:00","Dinoflagellate","Dinophysis","sp.","Present",6,"Net Tow",NA,NA,NA,""
"263","SoundToxins","Sequim Bay","06/28/2023 11:00","Dinoflagellate","Dinophysis","acuminata","Present",NA,"",NA,NA,84,""
"264","SoundToxins","Sequim Bay","06/28/2023 11:00","Dinoflagellate","Dinophysis","acuta","Present",NA,"",NA,NA,8,""
"265","SoundToxins","Sequim Bay","06/28/2023 11:00","Dinoflagellate","Dinophysis","spp.","Present",1000,"10x Whole Water",NA,NA,NA,""
"266","SoundToxins","Sequim Bay","06/28/2023 11:00","Dinoflagellate","Dinophysis","rotundata","Present",NA,"",NA,NA,8,""
"267","SoundToxins","Liberty Bay","06/27/2023 09:00","Dinoflagellate","Dinophysis","norvegica","Present",54,"Net Tow",NA,NA,NA,""
"268","SoundToxins","Quartermaster Harbor - Dockton","06/26/2023 12:30","Dinoflagellate","Dinophysis","spp.","Absent",NA,"",NA,NA,NA,""
"269","SoundToxins","Quartermaster Harbor - Dockton","06/26/2023 11:15","Dinoflagellate","Dinophysis","spp.","Absent",NA,"",NA,NA,NA,""
"270","SoundToxins","Budd Inlet- Port Plaza","06/22/2023 09:15","Dinoflagellate","Dinophysis","spp.","Present",202,"Net Tow",NA,NA,NA,""
"271","SoundToxins","Budd Inlet- Port Plaza","06/22/2023 09:15","Dinoflagellate","Dinophysis","parva","",NA,"",NA,NA,3,""
"272","SoundToxins","Budd Inlet- Port Plaza","06/22/2023 09:15","Dinoflagellate","Dinophysis","acuminata","",NA,"",NA,NA,18,""
"273","SoundToxins","Budd Inlet- Port Plaza","06/22/2023 09:15","Dinoflagellate","Dinophysis","norvegica","",NA,"",NA,NA,32,""
"274","SoundToxins","Budd Inlet- Port Plaza","06/22/2023 09:15","Dinoflagellate","Dinophysis","fortii","",NA,"",NA,NA,47,""
"275","SoundToxins","Sequim Bay","06/21/2023 15:00","Dinoflagellate","Dinophysis","sp.","Present",4000,"10x Whole Water",NA,NA,NA,""
"276","SoundToxins","Sequim Bay","06/21/2023 15:00","Dinoflagellate","Dinophysis","acuminata","Present",NA,"",NA,NA,100,""
"277","SoundToxins","Quartermaster Harbor - Dockton","06/19/2023 17:00","Dinoflagellate","Dinophysis","","Absent",NA,"",NA,NA,NA,""
"278","SoundToxins","Sequim Bay","06/14/2023 14:00","Dinoflagellate","Dinophysis","sp.","Absent",NA,"",NA,NA,NA,""
"279","SoundToxins","Budd Inlet- Port Plaza","06/14/2023 13:45","Dinoflagellate","Dinophysis","acuminata","",NA,"",NA,NA,75,""
"280","SoundToxins","Budd Inlet- Port Plaza","06/14/2023 13:45","Dinoflagellate","Dinophysis","spp.","Present",24,"Net Tow",NA,NA,NA,""
"281","SoundToxins","Budd Inlet- Port Plaza","06/14/2023 13:45","Dinoflagellate","Dinophysis","norvegica","",NA,"",NA,NA,25,""
"282","SoundToxins","Liberty Bay","06/13/2023 09:00","Dinoflagellate","Dinophysis","acuminata","Present",42,"Net Tow",NA,NA,NA,""
"283","SoundToxins","Quartermaster Harbor - Dockton","06/12/2023 12:45","Dinoflagellate","Dinophysis","spp.","Present",18,"Net Tow",NA,NA,NA,""
"284","SoundToxins","Quartermaster Harbor - Dockton","06/12/2023 12:45","Dinoflagellate","Dinophysis","acuta","",NA,"",NA,NA,50,""
"285","SoundToxins","Quartermaster Harbor - Dockton","06/12/2023 12:45","Dinoflagellate","Dinophysis","norvegica","",NA,"",NA,NA,50,""
"286","SoundToxins","Budd Inlet- Port Plaza","06/10/2023 09:30","Dinoflagellate","Dinophysis","norvegica","",NA,"",NA,NA,100,""
"287","SoundToxins","Budd Inlet- Port Plaza","06/10/2023 09:30","Dinoflagellate","Dinophysis","sp.","Present",6,"Net Tow",NA,NA,NA,""
"288","SoundToxins","Sequim Bay","06/07/2023 12:30","Dinoflagellate","Dinophysis","acuminata","",NA,"",NA,NA,83,""
"289","SoundToxins","Sequim Bay","06/07/2023 12:30","Dinoflagellate","Dinophysis","acuta","",NA,"",NA,NA,17,""
"290","SoundToxins","Sequim Bay","06/07/2023 12:30","Dinoflagellate","Dinophysis","spp.","Present",116,"Net Tow",NA,NA,NA,""
"291","SoundToxins","Liberty Bay","06/07/2023 11:45","Dinoflagellate","Dinophysis","","",NA,"",NA,NA,NA,""
"292","SoundToxins","Liberty Bay","06/07/2023 11:45","Dinoflagellate","Dinophysis","rotundata","Present",18,"Net Tow",NA,NA,NA,""
"293","SoundToxins","Quartermaster Harbor - Dockton","06/06/2023 16:00","Dinoflagellate","Dinophysis","","",NA,"",NA,NA,NA,""
"294","SoundToxins","Budd Inlet- Port Plaza","06/02/2023 15:00","Dinoflagellate","Dinophysis","rotundata","",NA,"",NA,NA,8,""
"295","SoundToxins","Budd Inlet- Port Plaza","06/02/2023 15:00","Dinoflagellate","Dinophysis","parva","",NA,"",NA,NA,8,""
"296","SoundToxins","Budd Inlet- Port Plaza","06/02/2023 15:00","Dinoflagellate","Dinophysis","norvegica","",NA,"",NA,NA,38,""
"297","SoundToxins","Budd Inlet- Port Plaza","06/02/2023 15:00","Dinoflagellate","Dinophysis","acuminata","",NA,"",NA,NA,46,""
"298","SoundToxins","Budd Inlet- Port Plaza","06/02/2023 15:00","Dinoflagellate","Dinophysis","spp.","Present",77,"Net Tow",NA,NA,NA,""
"299","SoundToxins","Sequim Bay","05/31/2023 11:15","Dinoflagellate","Dinophysis","acuminata","Present",NA,"",NA,NA,100,""
"300","SoundToxins","Sequim Bay","05/31/2023 11:15","Dinoflagellate","Dinophysis","spp.","Present",79,"Net Tow",NA,NA,NA,""
"301","SoundToxins","Liberty Bay","05/30/2023 09:00","Dinoflagellate","Dinophysis","norvegica","Present",32,"Net Tow",NA,NA,NA,""
"302","SoundToxins","Quartermaster Harbor - Dockton","05/29/2023 12:30","Dinoflagellate","Dinophysis","sp.","Present",8,"Net Tow",NA,NA,NA,""
"303","SoundToxins","Quartermaster Harbor - Dockton","05/29/2023 12:30","Dinoflagellate","Dinophysis","acuta","",NA,"",NA,NA,100,""
"304","SoundToxins","Budd Inlet- Port Plaza","05/25/2023 10:30","Dinoflagellate","Dinophysis","spp.","Present",54,"Net Tow",NA,NA,NA,""
"305","SoundToxins","Budd Inlet- Port Plaza","05/25/2023 10:30","Dinoflagellate","Dinophysis","acuta","",NA,"",NA,NA,22,""
"306","SoundToxins","Budd Inlet- Port Plaza","05/25/2023 10:30","Dinoflagellate","Dinophysis","norvegica","",NA,"",NA,NA,67,""
"307","SoundToxins","Budd Inlet- Port Plaza","05/25/2023 10:30","Dinoflagellate","Dinophysis","acuminata","",NA,"",NA,NA,11,""
"308","SoundToxins","Sequim Bay","05/24/2023 10:30","Dinoflagellate","Dinophysis","sp.","Present",NA,"",NA,NA,NA,""
"309","SoundToxins","Quartermaster Harbor - Dockton","05/23/2023 10:30","Dinoflagellate","Dinophysis","","Present",NA,"",NA,NA,NA,""
"310","SoundToxins","Liberty Bay","05/23/2023 09:00","Dinoflagellate","Dinophysis","acuminata","Present",6,"Net Tow",NA,NA,NA,""
"311","SoundToxins","Sequim Bay","05/17/2023 14:30","Dinoflagellate","Dinophysis","acuminata","Present",NA,"",NA,NA,100,""
"312","SoundToxins","Sequim Bay","05/17/2023 14:30","Dinoflagellate","Dinophysis","sp.","Present",106,"Net Tow",NA,NA,NA,""
"313","SoundToxins","Budd Inlet- Port Plaza","05/17/2023 14:00","Dinoflagellate","Dinophysis","","Absent",NA,"",NA,NA,NA,""
"314","SoundToxins","Liberty Bay","05/16/2023 09:00","Dinoflagellate","Dinophysis","","Absent",NA,"",NA,NA,NA,""
"315","SoundToxins","Quartermaster Harbor - Dockton","05/15/2023 15:30","Dinoflagellate","Dinophysis","","Absent",NA,"",NA,NA,NA,""
"316","SoundToxins","Sequim Bay","05/10/2023 10:45","Dinoflagellate","Dinophysis","sp.","Absent",NA,"",NA,NA,NA,""
"317","SoundToxins","Budd Inlet- Port Plaza","05/10/2023 09:15","Dinoflagellate","Dinophysis","","Absent",NA,"",NA,NA,NA,""
"318","SoundToxins","Liberty Bay","05/09/2023 09:00","Dinoflagellate","Dinophysis","","Absent",NA,"",NA,NA,NA,""
"319","SoundToxins","Quartermaster Harbor - Dockton","05/08/2023 18:15","Dinoflagellate","Dinophysis","spp.","Absent",NA,"",NA,NA,NA,""
"320","SoundToxins","Budd Inlet- Port Plaza","05/04/2023 14:15","Dinoflagellate","Dinophysis","","Absent",NA,"",NA,NA,NA,""
"321","SoundToxins","Sequim Bay","05/03/2023 09:30","Dinoflagellate","Dinophysis","acuminata","Present",81,"Net Tow",NA,NA,NA,""
"322","SoundToxins","Liberty Bay","05/02/2023 09:00","Dinoflagellate","Dinophysis","","Absent",NA,"",NA,NA,NA,""
"323","SoundToxins","Quartermaster Harbor - Dockton","04/30/2023 14:00","Dinoflagellate","Dinophysis","sp.","Present",8,"Net Tow",NA,NA,NA,""
"324","SoundToxins","Budd Inlet- Port Plaza","04/28/2023 10:45","Dinoflagellate","Dinophysis","","Absent",NA,"",NA,NA,NA,""
"325","SoundToxins","Sequim Bay","04/26/2023 12:00","Dinoflagellate","Dinophysis","spp.","Absent",NA,"",NA,NA,NA,""
"326","SoundToxins","Liberty Bay","04/25/2023 09:00","Dinoflagellate","Dinophysis","","Absent",NA,"",NA,NA,NA,""
"327","SoundToxins","Quartermaster Harbor - Dockton","04/22/2023 11:30","Dinoflagellate","Dinophysis","spp.","Absent",NA,"",NA,NA,NA,""
"328","SoundToxins","Budd Inlet- Port Plaza","04/21/2023 15:30","Dinoflagellate","Dinophysis","","Absent",NA,"",NA,NA,NA,""
"329","SoundToxins","Sequim Bay","04/19/2023 00:00","Dinoflagellate","Dinophysis","sp.","Absent",NA,"",NA,NA,NA,""
"330","SoundToxins","Quartermaster Harbor - Dockton","04/16/2023 14:30","Dinoflagellate","Dinophysis","acuminata","Present",8,"10x Whole Water",NA,NA,NA,""
"331","SoundToxins","Budd Inlet- Port Plaza","04/13/2023 14:00","Dinoflagellate","Dinophysis","rotundata","",NA,"",NA,NA,50,""
"332","SoundToxins","Budd Inlet- Port Plaza","04/13/2023 14:00","Dinoflagellate","Dinophysis","acuminata","",NA,"",NA,NA,50,""
"333","SoundToxins","Budd Inlet- Port Plaza","04/13/2023 14:00","Dinoflagellate","Dinophysis","spp.","Present",12,"Net Tow",NA,NA,NA,""
"334","SoundToxins","Sequim Bay","04/12/2023 12:00","Dinoflagellate","Dinophysis","sp.","Absent",NA,"",NA,NA,NA,""
"335","SoundToxins","Liberty Bay","04/12/2023 10:15","Dinoflagellate","Dinophysis","","Absent",NA,"",NA,NA,NA,""
"336","SoundToxins","Quartermaster Harbor - Dockton","04/09/2023 10:45","Dinoflagellate","Dinophysis","spp.","Present",16,"Net Tow",NA,NA,NA,"acuminata  75%, fortii 25%"
"337","SoundToxins","Budd Inlet- Port Plaza","04/07/2023 15:00","Dinoflagellate","Dinophysis","","Absent",NA,"",NA,NA,NA,""
"338","SoundToxins","Sequim Bay","04/05/2023 13:00","Dinoflagellate","Dinophysis","sp.","Absent",NA,"",NA,NA,NA,""
"339","SoundToxins","Liberty Bay","04/04/2023 09:00","Dinoflagellate","Dinophysis","","Absent",NA,"",NA,NA,NA,""
"340","SoundToxins","Quartermaster Harbor - Dockton","04/02/2023 15:00","Dinoflagellate","Dinophysis","spp.","Absent",NA,"",NA,NA,NA,""
"341","SoundToxins","Budd Inlet- Port Plaza","03/30/2023 14:15","Dinoflagellate","Dinophysis","","Absent",NA,"",NA,NA,NA,""
"342","SoundToxins","Sequim Bay","03/29/2023 12:15","Dinoflagellate","Dinophysis","sp.","Absent",NA,"",NA,NA,NA,""
"343","SoundToxins","Liberty Bay","03/28/2023 09:00","Dinoflagellate","Dinophysis","","Absent",NA,"",NA,NA,NA,""
"344","SoundToxins","Quartermaster Harbor - Dockton","03/26/2023 12:00","Dinoflagellate","Dinophysis","","",NA,"",NA,NA,NA,""
"345","SoundToxins","Budd Inlet- Port Plaza","03/24/2023 16:30","Dinoflagellate","Dinophysis","","Absent",NA,"",NA,NA,NA,""
"346","SoundToxins","Sequim Bay","03/22/2023 11:15","Dinoflagellate","Dinophysis","sp.","Present",NA,"",NA,NA,NA,""
"347","SoundToxins","Liberty Bay","03/21/2023 09:00","Dinoflagellate","Dinophysis","acuta","Present",6,"Net Tow",NA,NA,NA,""
"348","SoundToxins","Quartermaster Harbor - Dockton","03/19/2023 03:15","Dinoflagellate","Dinophysis","spp.","Absent",NA,"",NA,NA,NA,""
"349","SoundToxins","Liberty Bay","03/18/2023 10:00","Dinoflagellate","Dinophysis","rotundata","Present",3,"Net Tow",NA,NA,NA,""
"350","SoundToxins","Budd Inlet- Port Plaza","03/16/2023 11:00","Dinoflagellate","Dinophysis","acuminata","",NA,"",NA,NA,100,""
"351","SoundToxins","Budd Inlet- Port Plaza","03/16/2023 11:00","Dinoflagellate","Dinophysis","sp.","Present",6,"Net Tow",NA,NA,NA,""
"352","SoundToxins","Sequim Bay","03/15/2023 15:45","Dinoflagellate","Dinophysis","sp.","Absent",NA,"",NA,NA,NA,""
"353","SoundToxins","Quartermaster Harbor - Dockton","03/11/2023 14:30","Dinoflagellate","Dinophysis","spp.","Absent",NA,"",NA,NA,NA,""
