,Program,Site,Date,Category,Genus,Species,Abundance,Cell.Per.Liter,Water.Source,Perc.Large,Perc.Small,Perc.Species,Comments
201,SoundToxins,Liberty Bay,8/8/23 9:15,Dinoflagellate,Dinophysis,spp.,Present,215,Net Tow,NA,NA,NA,
202,SoundToxins,Quartermaster Harbor - Dockton,8/7/23 10:30,Dinoflagellate,Dinophysis,acuminata,,NA,,NA,NA,NA,60%
203,SoundToxins,Quartermaster Harbor - Dockton,8/7/23 10:30,Dinoflagellate,Dinophysis,parva,,NA,,NA,NA,NA,40
204,SoundToxins,Quartermaster Harbor - Dockton,8/7/23 10:30,Dinoflagellate,Dinophysis,spp.,Present,24,Net Tow,NA,NA,NA,
205,SoundToxins,Budd Inlet- Port Plaza,8/3/23 10:15,Dinoflagellate,Dinophysis,spp.,Common,482,10x Whole Water,NA,NA,NA,Much less than last week
206,SoundToxins,Budd Inlet- Port Plaza,8/3/23 10:15,Dinoflagellate,Dinophysis,parva,,NA,,NA,NA,2,
207,SoundToxins,Budd Inlet- Port Plaza,8/3/23 10:15,Dinoflagellate,Dinophysis,rotundata,,NA,,NA,NA,4,
208,SoundToxins,Budd Inlet- Port Plaza,8/3/23 10:15,Dinoflagellate,Dinophysis,odiosa,,NA,,NA,NA,1,
209,SoundToxins,Budd Inlet- Port Plaza,8/3/23 10:15,Dinoflagellate,Dinophysis,fortii,,NA,,NA,NA,8,
210,SoundToxins,Budd Inlet- Port Plaza,8/3/23 10:15,Dinoflagellate,Dinophysis,norvegica,,NA,,NA,NA,38,Some could be D. acuta
211,SoundToxins,Budd Inlet- Port Plaza,8/3/23 10:15,Dinoflagellate,Dinophysis,acuminata,,NA,,NA,NA,47,
212,SoundToxins,Sequim Bay,8/2/23 14:45,Dinoflagellate,Dinophysis,acuminata,Present,NA,,NA,NA,NA,
213,SoundToxins,Liberty Bay,8/1/23 9:00,Dinoflagellate,Dinophysis,rotundata,,NA,,NA,NA,5,
214,SoundToxins,Liberty Bay,8/1/23 9:00,Dinoflagellate,Dinophysis,fortii,,NA,,NA,NA,24,
215,SoundToxins,Liberty Bay,8/1/23 9:00,Dinoflagellate,Dinophysis,acuminata,,NA,,NA,NA,68,
216,SoundToxins,Liberty Bay,8/1/23 9:00,Dinoflagellate,Dinophysis,parva,,NA,,NA,NA,3,
217,SoundToxins,Liberty Bay,8/1/23 9:00,Dinoflagellate,Dinophysis,spp.,Present,556,Net Tow,NA,NA,NA,
218,SoundToxins,Quartermaster Harbor - Dockton,7/31/23 16:15,Dinoflagellate,Dinophysis,spp.,Present,41,Net Tow,NA,NA,NA,41 cls per nt water
219,SoundToxins,Budd Inlet- Port Plaza,7/27/23 9:15,Dinoflagellate,Dinophysis,spp.,Common,1667,Net Tow,NA,NA,NA,
220,SoundToxins,Budd Inlet- Port Plaza,7/27/23 9:15,Dinoflagellate,Dinophysis,acuminata,,NA,,NA,NA,19,
221,SoundToxins,Budd Inlet- Port Plaza,7/27/23 9:15,Dinoflagellate,Dinophysis,fortii,,NA,,NA,NA,52,
222,SoundToxins,Budd Inlet- Port Plaza,7/27/23 9:15,Dinoflagellate,Dinophysis,norvegica,,NA,,NA,NA,22,some might be D. acuta
223,SoundToxins,Budd Inlet- Port Plaza,7/27/23 9:15,Dinoflagellate,Dinophysis,odiosa,,NA,,NA,NA,1,
224,SoundToxins,Budd Inlet- Port Plaza,7/27/23 9:15,Dinoflagellate,Dinophysis,parva,,NA,,NA,NA,6,
225,SoundToxins,Sequim Bay,7/26/23 11:30,Dinoflagellate,Dinophysis,acuminata,Present,NA,,NA,NA,NA,
226,SoundToxins,Liberty Bay,7/25/23 9:00,Dinoflagellate,Dinophysis,acuminata,,NA,,NA,NA,60,
227,SoundToxins,Liberty Bay,7/25/23 9:00,Dinoflagellate,Dinophysis,parva,,NA,,NA,NA,40,
228,SoundToxins,Liberty Bay,7/25/23 9:00,Dinoflagellate,Dinophysis,spp.,Present,127,Net Tow,NA,NA,NA,
229,SoundToxins,Quartermaster Harbor - Dockton,7/23/23 15:30,Dinoflagellate,Dinophysis,spp.,Absent,NA,,NA,NA,NA,
230,SoundToxins,Budd Inlet- Port Plaza,7/20/23 10:45,Dinoflagellate,Dinophysis,acuminata,,NA,,NA,NA,22,
231,SoundToxins,Budd Inlet- Port Plaza,7/20/23 10:45,Dinoflagellate,Dinophysis,parva,,NA,,NA,NA,3,
232,SoundToxins,Budd Inlet- Port Plaza,7/20/23 10:45,Dinoflagellate,Dinophysis,rotundata,,NA,,NA,NA,1,
233,SoundToxins,Budd Inlet- Port Plaza,7/20/23 10:45,Dinoflagellate,Dinophysis,fortii,,NA,,NA,NA,51,
234,SoundToxins,Budd Inlet- Port Plaza,7/20/23 10:45,Dinoflagellate,Dinophysis,norvegica,,NA,,NA,NA,23,"maybe some D. acuta, too?"
235,SoundToxins,Budd Inlet- Port Plaza,7/20/23 10:45,Dinoflagellate,Dinophysis,spp.,Common,1393,Net Tow,NA,NA,NA,5 different species
236,SoundToxins,Sequim Bay,7/19/23 13:45,Dinoflagellate,Dinophysis,spp.,Present,228,Net Tow,NA,NA,NA,
237,SoundToxins,Sequim Bay,7/19/23 13:45,Dinoflagellate,Dinophysis,acuminata,Present,NA,,NA,NA,100,
238,SoundToxins,Liberty Bay,7/18/23 9:00,Dinoflagellate,Dinophysis,rotundata,,NA,,NA,NA,4,
239,SoundToxins,Liberty Bay,7/18/23 9:00,Dinoflagellate,Dinophysis,spp.,Present,423,Net Tow,NA,NA,NA,
240,SoundToxins,Liberty Bay,7/18/23 9:00,Dinoflagellate,Dinophysis,acuminata,,NA,,NA,NA,75,
241,SoundToxins,Liberty Bay,7/18/23 9:00,Dinoflagellate,Dinophysis,fortii,,NA,,NA,NA,17,
242,SoundToxins,Liberty Bay,7/18/23 9:00,Dinoflagellate,Dinophysis,parva,,NA,,NA,NA,4,
243,SoundToxins,Quartermaster Harbor - Dockton,7/17/23 15:00,Dinoflagellate,Dinophysis,spp.,Absent,NA,,NA,NA,NA,
244,SoundToxins,Budd Inlet- Port Plaza,7/13/23 10:00,Dinoflagellate,Dinophysis,spp.,Present,107,Net Tow,NA,NA,NA,
245,SoundToxins,Budd Inlet- Port Plaza,7/13/23 10:00,Dinoflagellate,Dinophysis,parva,,NA,,NA,NA,22,
246,SoundToxins,Budd Inlet- Port Plaza,7/13/23 10:00,Dinoflagellate,Dinophysis,acuta,,NA,,NA,NA,11,Could be D. norvegica
247,SoundToxins,Budd Inlet- Port Plaza,7/13/23 10:00,Dinoflagellate,Dinophysis,fortii,,NA,,NA,NA,22,
248,SoundToxins,Budd Inlet- Port Plaza,7/13/23 10:00,Dinoflagellate,Dinophysis,acuminata,,NA,,NA,NA,45,
249,SoundToxins,Sequim Bay,7/12/23 12:00,Dinoflagellate,Dinophysis,acuminata,Present,NA,,NA,NA,67,
250,SoundToxins,Sequim Bay,7/12/23 12:00,Dinoflagellate,Dinophysis,acuta,Present,NA,,NA,NA,22,
251,SoundToxins,Sequim Bay,7/12/23 12:00,Dinoflagellate,Dinophysis,rotundata,Present,NA,,NA,NA,11,
252,SoundToxins,Sequim Bay,7/12/23 12:00,Dinoflagellate,Dinophysis,spp.,Present,162,Net Tow,NA,NA,NA,
253,SoundToxins,Liberty Bay,7/11/23 9:00,Dinoflagellate,Dinophysis,acuminata,Present,NA,,NA,NA,NA,
254,SoundToxins,Quartermaster Harbor - Dockton,7/10/23 12:00,Dinoflagellate,Dinophysis,spp.,Absent,NA,,NA,NA,NA,
255,SoundToxins,Budd Inlet- Port Plaza,7/6/23 10:15,Dinoflagellate,Dinophysis,norvegica,,NA,,NA,NA,39,
256,SoundToxins,Budd Inlet- Port Plaza,7/6/23 10:15,Dinoflagellate,Dinophysis,fortii,,NA,,NA,NA,32,
257,SoundToxins,Budd Inlet- Port Plaza,7/6/23 10:15,Dinoflagellate,Dinophysis,acuminata,,NA,,NA,NA,29,
258,SoundToxins,Budd Inlet- Port Plaza,7/6/23 10:15,Dinoflagellate,Dinophysis,spp.,Common,530,Net Tow,NA,NA,NA,Mix of 3 spp.
259,SoundToxins,Sequim Bay,7/5/23 11:00,Dinoflagellate,Dinophysis,sp.,Absent,NA,,NA,NA,NA,
260,SoundToxins,Quartermaster Harbor - Dockton,7/3/23 15:15,Dinoflagellate,Dinophysis,,,NA,,NA,NA,NA,
261,SoundToxins,Budd Inlet- Port Plaza,6/29/23 12:00,Dinoflagellate,Dinophysis,acuminata,,NA,,NA,NA,100,
262,SoundToxins,Budd Inlet- Port Plaza,6/29/23 12:00,Dinoflagellate,Dinophysis,sp.,Present,6,Net Tow,NA,NA,NA,
263,SoundToxins,Sequim Bay,6/28/23 11:00,Dinoflagellate,Dinophysis,acuminata,Present,NA,,NA,NA,84,
264,SoundToxins,Sequim Bay,6/28/23 11:00,Dinoflagellate,Dinophysis,acuta,Present,NA,,NA,NA,8,
265,SoundToxins,Sequim Bay,6/28/23 11:00,Dinoflagellate,Dinophysis,spp.,Present,1000,10x Whole Water,NA,NA,NA,
266,SoundToxins,Sequim Bay,6/28/23 11:00,Dinoflagellate,Dinophysis,rotundata,Present,NA,,NA,NA,8,
267,SoundToxins,Liberty Bay,6/27/23 9:00,Dinoflagellate,Dinophysis,norvegica,Present,54,Net Tow,NA,NA,NA,
268,SoundToxins,Quartermaster Harbor - Dockton,6/26/23 12:30,Dinoflagellate,Dinophysis,spp.,Absent,NA,,NA,NA,NA,
269,SoundToxins,Quartermaster Harbor - Dockton,6/26/23 11:15,Dinoflagellate,Dinophysis,spp.,Absent,NA,,NA,NA,NA,
270,SoundToxins,Budd Inlet- Port Plaza,6/22/23 9:15,Dinoflagellate,Dinophysis,spp.,Present,202,Net Tow,NA,NA,NA,
271,SoundToxins,Budd Inlet- Port Plaza,6/22/23 9:15,Dinoflagellate,Dinophysis,parva,,NA,,NA,NA,3,
272,SoundToxins,Budd Inlet- Port Plaza,6/22/23 9:15,Dinoflagellate,Dinophysis,acuminata,,NA,,NA,NA,18,
273,SoundToxins,Budd Inlet- Port Plaza,6/22/23 9:15,Dinoflagellate,Dinophysis,norvegica,,NA,,NA,NA,32,
274,SoundToxins,Budd Inlet- Port Plaza,6/22/23 9:15,Dinoflagellate,Dinophysis,fortii,,NA,,NA,NA,47,
275,SoundToxins,Sequim Bay,6/21/23 15:00,Dinoflagellate,Dinophysis,sp.,Present,4000,10x Whole Water,NA,NA,NA,
276,SoundToxins,Sequim Bay,6/21/23 15:00,Dinoflagellate,Dinophysis,acuminata,Present,NA,,NA,NA,100,
277,SoundToxins,Quartermaster Harbor - Dockton,6/19/23 17:00,Dinoflagellate,Dinophysis,,Absent,NA,,NA,NA,NA,
278,SoundToxins,Sequim Bay,6/14/23 14:00,Dinoflagellate,Dinophysis,sp.,Absent,NA,,NA,NA,NA,
279,SoundToxins,Budd Inlet- Port Plaza,6/14/23 13:45,Dinoflagellate,Dinophysis,acuminata,,NA,,NA,NA,75,
280,SoundToxins,Budd Inlet- Port Plaza,6/14/23 13:45,Dinoflagellate,Dinophysis,spp.,Present,24,Net Tow,NA,NA,NA,
281,SoundToxins,Budd Inlet- Port Plaza,6/14/23 13:45,Dinoflagellate,Dinophysis,norvegica,,NA,,NA,NA,25,
282,SoundToxins,Liberty Bay,6/13/23 9:00,Dinoflagellate,Dinophysis,acuminata,Present,42,Net Tow,NA,NA,NA,
283,SoundToxins,Quartermaster Harbor - Dockton,6/12/23 12:45,Dinoflagellate,Dinophysis,spp.,Present,18,Net Tow,NA,NA,NA,
284,SoundToxins,Quartermaster Harbor - Dockton,6/12/23 12:45,Dinoflagellate,Dinophysis,acuta,,NA,,NA,NA,50,
285,SoundToxins,Quartermaster Harbor - Dockton,6/12/23 12:45,Dinoflagellate,Dinophysis,norvegica,,NA,,NA,NA,50,
286,SoundToxins,Budd Inlet- Port Plaza,6/10/23 9:30,Dinoflagellate,Dinophysis,norvegica,,NA,,NA,NA,100,
287,SoundToxins,Budd Inlet- Port Plaza,6/10/23 9:30,Dinoflagellate,Dinophysis,sp.,Present,6,Net Tow,NA,NA,NA,
288,SoundToxins,Sequim Bay,6/7/23 12:30,Dinoflagellate,Dinophysis,acuminata,,NA,,NA,NA,83,
289,SoundToxins,Sequim Bay,6/7/23 12:30,Dinoflagellate,Dinophysis,acuta,,NA,,NA,NA,17,
290,SoundToxins,Sequim Bay,6/7/23 12:30,Dinoflagellate,Dinophysis,spp.,Present,116,Net Tow,NA,NA,NA,
291,SoundToxins,Liberty Bay,6/7/23 11:45,Dinoflagellate,Dinophysis,,,NA,,NA,NA,NA,
292,SoundToxins,Liberty Bay,6/7/23 11:45,Dinoflagellate,Dinophysis,rotundata,Present,18,Net Tow,NA,NA,NA,
293,SoundToxins,Quartermaster Harbor - Dockton,6/6/23 16:00,Dinoflagellate,Dinophysis,,,NA,,NA,NA,NA,
294,SoundToxins,Budd Inlet- Port Plaza,6/2/23 15:00,Dinoflagellate,Dinophysis,rotundata,,NA,,NA,NA,8,
295,SoundToxins,Budd Inlet- Port Plaza,6/2/23 15:00,Dinoflagellate,Dinophysis,parva,,NA,,NA,NA,8,
296,SoundToxins,Budd Inlet- Port Plaza,6/2/23 15:00,Dinoflagellate,Dinophysis,norvegica,,NA,,NA,NA,38,
297,SoundToxins,Budd Inlet- Port Plaza,6/2/23 15:00,Dinoflagellate,Dinophysis,acuminata,,NA,,NA,NA,46,
298,SoundToxins,Budd Inlet- Port Plaza,6/2/23 15:00,Dinoflagellate,Dinophysis,spp.,Present,77,Net Tow,NA,NA,NA,
299,SoundToxins,Sequim Bay,5/31/23 11:15,Dinoflagellate,Dinophysis,acuminata,Present,NA,,NA,NA,100,
300,SoundToxins,Sequim Bay,5/31/23 11:15,Dinoflagellate,Dinophysis,spp.,Present,79,Net Tow,NA,NA,NA,
301,SoundToxins,Liberty Bay,5/30/23 9:00,Dinoflagellate,Dinophysis,norvegica,Present,32,Net Tow,NA,NA,NA,
302,SoundToxins,Quartermaster Harbor - Dockton,5/29/23 12:30,Dinoflagellate,Dinophysis,sp.,Present,8,Net Tow,NA,NA,NA,
303,SoundToxins,Quartermaster Harbor - Dockton,5/29/23 12:30,Dinoflagellate,Dinophysis,acuta,,NA,,NA,NA,100,
304,SoundToxins,Budd Inlet- Port Plaza,5/25/23 10:30,Dinoflagellate,Dinophysis,spp.,Present,54,Net Tow,NA,NA,NA,
305,SoundToxins,Budd Inlet- Port Plaza,5/25/23 10:30,Dinoflagellate,Dinophysis,acuta,,NA,,NA,NA,22,
306,SoundToxins,Budd Inlet- Port Plaza,5/25/23 10:30,Dinoflagellate,Dinophysis,norvegica,,NA,,NA,NA,67,
307,SoundToxins,Budd Inlet- Port Plaza,5/25/23 10:30,Dinoflagellate,Dinophysis,acuminata,,NA,,NA,NA,11,
308,SoundToxins,Sequim Bay,5/24/23 10:30,Dinoflagellate,Dinophysis,sp.,Present,NA,,NA,NA,NA,
309,SoundToxins,Quartermaster Harbor - Dockton,5/23/23 10:30,Dinoflagellate,Dinophysis,,Present,NA,,NA,NA,NA,
310,SoundToxins,Liberty Bay,5/23/23 9:00,Dinoflagellate,Dinophysis,acuminata,Present,6,Net Tow,NA,NA,NA,
311,SoundToxins,Sequim Bay,5/17/23 14:30,Dinoflagellate,Dinophysis,acuminata,Present,NA,,NA,NA,100,
312,SoundToxins,Sequim Bay,5/17/23 14:30,Dinoflagellate,Dinophysis,sp.,Present,106,Net Tow,NA,NA,NA,
313,SoundToxins,Budd Inlet- Port Plaza,5/17/23 14:00,Dinoflagellate,Dinophysis,,Absent,NA,,NA,NA,NA,
314,SoundToxins,Liberty Bay,5/16/23 9:00,Dinoflagellate,Dinophysis,,Absent,NA,,NA,NA,NA,
315,SoundToxins,Quartermaster Harbor - Dockton,5/15/23 15:30,Dinoflagellate,Dinophysis,,Absent,NA,,NA,NA,NA,
316,SoundToxins,Sequim Bay,5/10/23 10:45,Dinoflagellate,Dinophysis,sp.,Absent,NA,,NA,NA,NA,
317,SoundToxins,Budd Inlet- Port Plaza,5/10/23 9:15,Dinoflagellate,Dinophysis,,Absent,NA,,NA,NA,NA,
318,SoundToxins,Liberty Bay,5/9/23 9:00,Dinoflagellate,Dinophysis,,Absent,NA,,NA,NA,NA,
319,SoundToxins,Quartermaster Harbor - Dockton,5/8/23 18:15,Dinoflagellate,Dinophysis,spp.,Absent,NA,,NA,NA,NA,
320,SoundToxins,Budd Inlet- Port Plaza,5/4/23 14:15,Dinoflagellate,Dinophysis,,Absent,NA,,NA,NA,NA,
321,SoundToxins,Sequim Bay,5/3/23 9:30,Dinoflagellate,Dinophysis,acuminata,Present,81,Net Tow,NA,NA,NA,
322,SoundToxins,Liberty Bay,5/2/23 9:00,Dinoflagellate,Dinophysis,,Absent,NA,,NA,NA,NA,
323,SoundToxins,Quartermaster Harbor - Dockton,4/30/23 14:00,Dinoflagellate,Dinophysis,sp.,Present,8,Net Tow,NA,NA,NA,
324,SoundToxins,Budd Inlet- Port Plaza,4/28/23 10:45,Dinoflagellate,Dinophysis,,Absent,NA,,NA,NA,NA,
325,SoundToxins,Sequim Bay,4/26/23 12:00,Dinoflagellate,Dinophysis,spp.,Absent,NA,,NA,NA,NA,
326,SoundToxins,Liberty Bay,4/25/23 9:00,Dinoflagellate,Dinophysis,,Absent,NA,,NA,NA,NA,
327,SoundToxins,Quartermaster Harbor - Dockton,4/22/23 11:30,Dinoflagellate,Dinophysis,spp.,Absent,NA,,NA,NA,NA,
328,SoundToxins,Budd Inlet- Port Plaza,4/21/23 15:30,Dinoflagellate,Dinophysis,,Absent,NA,,NA,NA,NA,
329,SoundToxins,Sequim Bay,4/19/23 0:00,Dinoflagellate,Dinophysis,sp.,Absent,NA,,NA,NA,NA,
330,SoundToxins,Quartermaster Harbor - Dockton,4/16/23 14:30,Dinoflagellate,Dinophysis,acuminata,Present,8,10x Whole Water,NA,NA,NA,
331,SoundToxins,Budd Inlet- Port Plaza,4/13/23 14:00,Dinoflagellate,Dinophysis,rotundata,,NA,,NA,NA,50,
332,SoundToxins,Budd Inlet- Port Plaza,4/13/23 14:00,Dinoflagellate,Dinophysis,acuminata,,NA,,NA,NA,50,
333,SoundToxins,Budd Inlet- Port Plaza,4/13/23 14:00,Dinoflagellate,Dinophysis,spp.,Present,12,Net Tow,NA,NA,NA,
334,SoundToxins,Sequim Bay,4/12/23 12:00,Dinoflagellate,Dinophysis,sp.,Absent,NA,,NA,NA,NA,
335,SoundToxins,Liberty Bay,4/12/23 10:15,Dinoflagellate,Dinophysis,,Absent,NA,,NA,NA,NA,
336,SoundToxins,Quartermaster Harbor - Dockton,4/9/23 10:45,Dinoflagellate,Dinophysis,spp.,Present,16,Net Tow,NA,NA,NA,"acuminata  75%, fortii 25%"
337,SoundToxins,Budd Inlet- Port Plaza,4/7/23 15:00,Dinoflagellate,Dinophysis,,Absent,NA,,NA,NA,NA,
338,SoundToxins,Sequim Bay,4/5/23 13:00,Dinoflagellate,Dinophysis,sp.,Absent,NA,,NA,NA,NA,
339,SoundToxins,Liberty Bay,4/4/23 9:00,Dinoflagellate,Dinophysis,,Absent,NA,,NA,NA,NA,
340,SoundToxins,Quartermaster Harbor - Dockton,4/2/23 15:00,Dinoflagellate,Dinophysis,spp.,Absent,NA,,NA,NA,NA,
341,SoundToxins,Budd Inlet- Port Plaza,3/30/23 14:15,Dinoflagellate,Dinophysis,,Absent,NA,,NA,NA,NA,
342,SoundToxins,Sequim Bay,3/29/23 12:15,Dinoflagellate,Dinophysis,sp.,Absent,NA,,NA,NA,NA,
343,SoundToxins,Liberty Bay,3/28/23 9:00,Dinoflagellate,Dinophysis,,Absent,NA,,NA,NA,NA,
344,SoundToxins,Quartermaster Harbor - Dockton,3/26/23 12:00,Dinoflagellate,Dinophysis,,,NA,,NA,NA,NA,
345,SoundToxins,Budd Inlet- Port Plaza,3/24/23 16:30,Dinoflagellate,Dinophysis,,Absent,NA,,NA,NA,NA,
346,SoundToxins,Sequim Bay,3/22/23 11:15,Dinoflagellate,Dinophysis,sp.,Present,NA,,NA,NA,NA,
347,SoundToxins,Liberty Bay,3/21/23 9:00,Dinoflagellate,Dinophysis,acuta,Present,6,Net Tow,NA,NA,NA,
348,SoundToxins,Quartermaster Harbor - Dockton,3/19/23 3:15,Dinoflagellate,Dinophysis,spp.,Absent,NA,,NA,NA,NA,
349,SoundToxins,Liberty Bay,3/18/23 10:00,Dinoflagellate,Dinophysis,rotundata,Present,3,Net Tow,NA,NA,NA,
350,SoundToxins,Budd Inlet- Port Plaza,3/16/23 11:00,Dinoflagellate,Dinophysis,acuminata,,NA,,NA,NA,100,
351,SoundToxins,Budd Inlet- Port Plaza,3/16/23 11:00,Dinoflagellate,Dinophysis,sp.,Present,6,Net Tow,NA,NA,NA,
352,SoundToxins,Sequim Bay,3/15/23 15:45,Dinoflagellate,Dinophysis,sp.,Absent,NA,,NA,NA,NA,
353,SoundToxins,Quartermaster Harbor - Dockton,3/11/23 14:30,Dinoflagellate,Dinophysis,spp.,Absent,NA,,NA,NA,NA,
354,SoundToxins,Budd Inlet- Port Plaza,3/9/23 15:15,Dinoflagellate,Dinophysis,,Absent,NA,,NA,NA,NA,
355,SoundToxins,Sequim Bay,3/8/23 10:00,Dinoflagellate,Dinophysis,sp.,Absent,NA,,NA,NA,NA,
356,SoundToxins,Liberty Bay,3/7/23 9:00,Dinoflagellate,Dinophysis,,Absent,NA,,NA,NA,NA,
357,SoundToxins,Quartermaster Harbor - Dockton,3/5/23 13:45,Dinoflagellate,Dinophysis,spp.,Absent,NA,,NA,NA,NA,
358,SoundToxins,Budd Inlet- Port Plaza,3/2/23 15:15,Dinoflagellate,Dinophysis,fortii,,NA,,NA,NA,100,
359,SoundToxins,Budd Inlet- Port Plaza,3/2/23 15:15,Dinoflagellate,Dinophysis,sp.,Present,6,Net Tow,NA,NA,NA,
360,SoundToxins,Sequim Bay,3/1/23 11:00,Dinoflagellate,Dinophysis,sp.,Absent,NA,,NA,NA,NA,
361,SoundToxins,Budd Inlet- Port Plaza,2/23/23 12:15,Dinoflagellate,Dinophysis,,Absent,NA,,NA,NA,NA,
362,SoundToxins,Sequim Bay,2/21/23 15:45,Dinoflagellate,Dinophysis,sp.,Absent,NA,,NA,NA,NA,
363,SoundToxins,Liberty Bay,2/21/23 13:15,Dinoflagellate,Dinophysis,,Absent,NA,,NA,NA,NA,
364,SoundToxins,Budd Inlet- Port Plaza,2/10/23 10:30,Dinoflagellate,Dinophysis,acuminata,,NA,,NA,NA,50,
365,SoundToxins,Budd Inlet- Port Plaza,2/10/23 10:30,Dinoflagellate,Dinophysis,fortii,,NA,,NA,NA,50,
366,SoundToxins,Budd Inlet- Port Plaza,2/10/23 10:30,Dinoflagellate,Dinophysis,spp.,Present,12,Net Tow,NA,NA,NA,
367,SoundToxins,Sequim Bay,2/9/23 11:00,Dinoflagellate,Dinophysis,sp.,Absent,NA,,NA,NA,NA,
368,SoundToxins,Quartermaster Harbor - Dockton,2/5/23 14:15,Dinoflagellate,Dinophysis,,,NA,,NA,NA,NA,
369,SoundToxins,Budd Inlet- Port Plaza,1/27/23 10:45,Dinoflagellate,Dinophysis,,Absent,NA,,NA,NA,NA,
370,SoundToxins,Sequim Bay,1/26/23 12:15,Dinoflagellate,Dinophysis,sp.,Absent,NA,,NA,NA,NA,
371,SoundToxins,Liberty Bay,1/24/23 9:00,Dinoflagellate,Dinophysis,acuminata,Present,2,Net Tow,NA,NA,NA,
372,SoundToxins,Quartermaster Harbor - Dockton,1/22/23 14:30,Dinoflagellate,Dinophysis,spp.,Absent,NA,,NA,NA,NA,
373,SoundToxins,Sequim Bay,1/19/23 12:00,Dinoflagellate,Dinophysis,sp.,Absent,NA,,NA,NA,NA,
374,SoundToxins,Budd Inlet- Port Plaza,1/13/23 9:30,Dinoflagellate,Dinophysis,sp.,Present,12,Net Tow,NA,NA,NA,
375,SoundToxins,Budd Inlet- Port Plaza,1/13/23 9:30,Dinoflagellate,Dinophysis,acuminata,,NA,,NA,NA,100,very tiny cells!
376,SoundToxins,Liberty Bay,1/10/23 9:00,Dinoflagellate,Dinophysis,acuminata,Present,3,Net Tow,NA,NA,NA,
377,SoundToxins,Quartermaster Harbor - Dockton,1/9/23 0:15,Dinoflagellate,Dinophysis,fortii,Present,NA,,NA,NA,100,
378,SoundToxins,Quartermaster Harbor - Dockton,1/9/23 0:15,Dinoflagellate,Dinophysis,sp.,Present,7,Net Tow,NA,NA,NA,
379,SoundToxins,Budd Inlet- Port Plaza,12/31/22 11:00,Dinoflagellate,Dinophysis,acuminata,,NA,,NA,NA,100,
380,SoundToxins,Budd Inlet- Port Plaza,12/31/22 11:00,Dinoflagellate,Dinophysis,sp.,Present,12,Net Tow,NA,NA,NA,
381,SoundToxins,Sequim Bay,12/29/22 13:00,Dinoflagellate,Dinophysis,sp.,Absent,NA,,NA,NA,NA,
382,SoundToxins,Quartermaster Harbor - Dockton,12/27/22 15:45,Dinoflagellate,Dinophysis,,,NA,,NA,NA,NA,
383,SoundToxins,Budd Inlet- Port Plaza,12/16/22 11:45,Dinoflagellate,Dinophysis,spp.,Present,12,Net Tow,NA,NA,NA,
384,SoundToxins,Budd Inlet- Port Plaza,12/16/22 11:45,Dinoflagellate,Dinophysis,acuminata,,NA,,NA,NA,50,
385,SoundToxins,Budd Inlet- Port Plaza,12/16/22 11:45,Dinoflagellate,Dinophysis,fortii,,NA,,NA,NA,50,
386,SoundToxins,Liberty Bay,12/13/22 9:00,Dinoflagellate,Dinophysis,acuminata,Present,19,Net Tow,NA,NA,NA,
387,SoundToxins,Quartermaster Harbor - Dockton,12/11/22 13:45,Dinoflagellate,Dinophysis,spp.,Absent,NA,,NA,NA,NA,
388,SoundToxins,Sequim Bay,12/6/22 14:30,Dinoflagellate,Dinophysis,sp.,Absent,NA,,NA,NA,NA,
389,SoundToxins,Budd Inlet- Port Plaza,12/2/22 13:15,Dinoflagellate,Dinophysis,spp.,Present,77,Net Tow,NA,NA,NA,
390,SoundToxins,Budd Inlet- Port Plaza,12/2/22 13:15,Dinoflagellate,Dinophysis,fortii,,NA,,NA,NA,8,
391,SoundToxins,Budd Inlet- Port Plaza,12/2/22 13:15,Dinoflagellate,Dinophysis,acuminata,,NA,,NA,NA,69,
392,SoundToxins,Budd Inlet- Port Plaza,12/2/22 13:15,Dinoflagellate,Dinophysis,parva,,NA,,NA,NA,15,
393,SoundToxins,Budd Inlet- Port Plaza,12/2/22 13:15,Dinoflagellate,Dinophysis,odiosa,,NA,,NA,NA,8,
394,SoundToxins,Quartermaster Harbor - Dockton,11/27/22 13:45,Dinoflagellate,Dinophysis,parva,Present,NA,,NA,NA,10,
395,SoundToxins,Quartermaster Harbor - Dockton,11/27/22 13:45,Dinoflagellate,Dinophysis,fortii,Present,NA,,NA,NA,10,
396,SoundToxins,Quartermaster Harbor - Dockton,11/27/22 13:45,Dinoflagellate,Dinophysis,acuminata,Present,NA,,NA,NA,80,
397,SoundToxins,Quartermaster Harbor - Dockton,11/27/22 13:45,Dinoflagellate,Dinophysis,spp.,Present,50,Net Tow,NA,NA,NA,
398,SoundToxins,Liberty Bay,11/26/22 11:00,Dinoflagellate,Dinophysis,,Absent,NA,,NA,NA,NA,
399,SoundToxins,Sequim Bay,11/21/22 10:00,Dinoflagellate,Dinophysis,sp.,Absent,NA,,NA,NA,NA,
400,SoundToxins,Budd Inlet- Port Plaza,11/18/22 13:15,Dinoflagellate,Dinophysis,acuminata,,NA,,NA,NA,38,
401,SoundToxins,Budd Inlet- Port Plaza,11/18/22 13:15,Dinoflagellate,Dinophysis,fortii,,NA,,NA,NA,62,
402,SoundToxins,Budd Inlet- Port Plaza,11/18/22 13:15,Dinoflagellate,Dinophysis,spp.,Present,48,Net Tow,NA,NA,NA,
